organisationunitid,uid,name,shortname,nhfrid,subcounty_uid,subcounty,admin_unit_uid,admin_unit,district_uid,district,region_uid,region,hflevel,ownership,status,reporting
38077,g3vNw9kVF01,Bufunjo Medical Health Centre II,Bufunjo Medical Centre HC II,8.00803E+12,AmCmLUNl1Hv,Kifuka Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
40404,kp3Qt0wrsJu,St. Klaus Health Centre III,St. Klaus HC III,8.00803E+12,AmCmLUNl1Hv,Kifuka Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,PNFP,Functional,Reporting
37085,YNwbgYdigm5,Kigaraale Health Centre III,Kigaraale HC III,8.00803E+12,aX8e1LzHpbE,Kigaraale Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
36710,acC8VHGDhnu,Life Point Clinic,Life Point Clinic,8.00802E+12,aX8e1LzHpbE,Kigaraale Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,Clinic,PFP,Non-Functional,Non-Reporting
37078,n7n89BxSgia,Kigoyera Health Centre III,Kigoyera HC II,8.00802E+12,m1lBAueSzJo,Kigoyera Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
36826,lAp1gLzugAb,Kyankaramata Health Centre III,Kyankaramata HC III,8.00802E+12,k6Qib6wlmSW,Kihuura Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
35605,a2LroN27znu,Rwaitengya Health Centre III,Rwaitengya HC II,8.00802E+12,d6WHs5dp3mD,Kisojo Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
36960,Xvlhtzq0LcX,Kisojo Health Centre III,Kisojo HC III,8.00803E+12,aGywgyDsaIJ,Kisojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
36939,Ry3gGsM5ShR,Kitembe Health Centre II,Kitembe HC II,8.00802E+12,ZlnVZxGQXOx,Kyarusozi Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
36796,LLjCLRuuOpp,Kyarusozi Health Centre IV,Kyarusozi HC IV,8.00802E+12,WjtyvvauxbS,Kyarusozi Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC IV,GOV,Functional,Reporting
36198,afJ1tepzpak,Mwenge Clinic,Mwenge Clinic HC III,8.00802E+12,WjtyvvauxbS,Kyarusozi Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,PNFP,Functional,Reporting
34065,oFE3kMPAyJ7,Kasaba Medical Centre,Kasaba Medical Centre Clinic,8.00802E+12,Rz9B2zPVcfr,Kyembogo Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,Clinic,PFP,Functional,Reporting
36773,RHw7crtljAa,Kyembogo Holy Cross Health Centre III,Kyembogo Holy Cross HC III,8.00803E+12,Rz9B2zPVcfr,Kyembogo Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,PNFP,Functional,Reporting
37790,U7EJdvmBZpv,Doctors Clinic (Kyenjojo),Doctors Clinic (Kyenjojo) HC II,8.00802E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Non-Functional,Non-Reporting
36593,LyZe2URZbnU,God's Care Medical Health Centre II,God's  Care Medical Centre HC III,8.00803E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
36765,DVWgXBCqWXD,Kyenjojo General Hospital,Kyenjojo Hospital,8.00803E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,General Hospital,GOV,Functional,Reporting
36764,aQ7USWbUHsH,Kyenjojo Police Health Centre II,Kyenjojo Police HC II,8.00802E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,GOV,Functional,Reporting
458462,odJGvwu2B5W,Kyenjojo Prisons Health Centre II,Kyenjojo Prison HC II,8.00802E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,GOV,Functional,Reporting
33868,t1eFyUi3gA7,Mcfarland Memorial Medical Health Centre III,Mcfarland Memorial Medical Centre HC III,8.00803E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,PFP,Functional,Reporting
36435,GTfZ3KEfuFb,Midas Torch Health Centre IV,Midas Torch HC IV,8.00802E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC IV,PFP,Functional,Reporting
5228674,WTMae590p9H,One World Health Centre III,One World HC III,8.00802E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,PFP,Functional,Reporting
35658,YL64Ck2VvRC,Royal Doctors & Research Clinic,Royal Doctors & Research Clinic HC II,8.00803E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
35355,pEi4KzFW4nv,St. Mary's Katoosa Health Centre II,St. Mary's  Katoosa HC II,8.00803E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
35326,AWVMI80TOmA,St. Peters Medical Centre,St. Peters Medical Centre,8.00803E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,Clinic,PFP,Functional,Reporting
35258,ywL8fPxkbbT,The Potters Clinic,The Potters Clinic HC II,8.00803E+12,v4SsBMVYOWo,Kyenjojo Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
36595,aKSm5ISfFh7,Mabiira Polycare Clinic,Mabiira Polycare Clinic,8.00803E+12,Vd5i0vPYWJC,Mabira Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,Clinic,PFP,Functional,Reporting
35904,OXa6YSwJxEd,Nyankwanzi Health Centre III,Nyankwanzi HC III,8.00803E+12,Vd5i0vPYWJC,Mabira Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
35362,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,St. Martins-Mabiira HC III,8.00803E+12,Vd5i0vPYWJC,Mabira Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,PNFP,Functional,Reporting
36475,Dakg2qxUXlR,Mbale Health Centre III,Mbale HC III,8.00803E+12,YdHRYDO8Bsw,Mbale Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
35935,aU6065dnndu,Nyakarongo Health Centre III,Nyakarongo HC II,8.00803E+12,aeWGRzEMtRa,Nyabuharwa Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
35438,eOkoXVVoloS,St. Edwards (Kyenjojo) Health Centre II,St. Edwards (Kyenjojo) HC II,8.00803E+12,gtOP1Uo7oOx,Nyantungo Subcounty,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
35916,F2JcZqU3iQD,Nyamabuga Health Centre III,Nyamabuga HC III,8.00802E+12,Fo7etZ0t8R8,Rugombe Town Council,kF9DuEul26l,Kyenjojo DLG,O9MoQcpZ4uA,Kyenjojo District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
14541873,WvNd4VeIamv,Butungama Health Centre III,Butungama HC III,8.00802E+12,MY3t4bXwurX,Butungama Subcounty,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
37871,SlTy2tz2HVD,Bweramule Health Centre III,Bweramule HC III,8.00803E+12,DqlVBrTm4ge,Bweramule Subcounty,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
35595,tS7W7E9zJq3,Rwangara Health Centre III,Rwangara HC III,8.00803E+12,cLqDIzGpHIA,Kanara Subcounty,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
35965,KPdYR8oFFSw,Ntoroko Health Centre III,Ntoroko HC III,8.00802E+12,y6oN4g2qtl5,Kanara Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC III,GOV,Functional,Reporting
35298,aHL2NoEwlHh,Stella Maris Ntoroko Health Centre III,Stella Maris Ntoroko HC III,8.00802E+12,y6oN4g2qtl5,Kanara Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC III,PNFP,Functional,Reporting
34441,Oluz9KryEyt,Bimc Health Centre II,Bimc HC II,8.00803E+12,tsLXZfmENJW,Karugutu Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
37282,A6P3WOAXDru,Karugutu Health Centre IV,Karugutu HC IV,8.00803E+12,tsLXZfmENJW,Karugutu Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC IV,GOV,Functional,Reporting
35964,afwQY9JMGN4,Ntoroko Medical Health Centre III,Ntoroko Medical Centre HC III,8.00802E+12,tsLXZfmENJW,Karugutu Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC III,PFP,Functional,Reporting
36223,twhZX5lqQqe,Musandama Health Centre II,Musandama HC II,8.00803E+12,wZVOGC8j9Wu,Nombe Subcounty,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC II,GOV,Functional,Reporting
34381,NLHu9YS4pW3,Divine Health Centre II,Divine HC II,8.00802E+12,E2ZDSHzpE6w,Rwebisengo Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
35591,wVQqiOrorr6,Rwebisengo Health Centre IV,Rwebisengo HC IV,8.00803E+12,E2ZDSHzpE6w,Rwebisengo Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC IV,GOV,Functional,Reporting
35590,fsf02ePFxZP,Rwebisengo Maternal Child Centre (Rmcc),Rwebisengo Maternal Child Center (Rmcc) HC II,8.00803E+12,E2ZDSHzpE6w,Rwebisengo Town Council,KTsaszvGorD,Ntoroko DLG,z8D9ER36EKN,Ntoroko District,JZhJ50nOirX,Tooro,HC II,PFP,Functional,Reporting
38325,hvtKTUxWNrt,Adjumani General Hospital,Adjumani Hospital,8.00802E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,General Hospital,GOV,Functional,Reporting
38326,aoqEF4fUP18,Adjumani Mission Health Centre III,Adjumani Mission HC III,8.00802E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,PNFP,Functional,Reporting
38327,mZWFol2c0sc,Adjumani Police Health Centre II,Adjumani Police HC II,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
34475,ulySYf4TNaX,Anzoa Medical Bureau Health Centre III,Anzoa Medical Bureau HC III,8.00802E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,PFP,Functional,Reporting
34477,nluAOPgAJfN,Discovery Medical Centre,Discovery Medical Center,8.00802E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,PFP,Functional,Reporting
367936,CBoebDYoYUB,Global Medical Clinics,Global Medical Clinics,8.00802E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,Clinic,PFP,Functional,Reporting
34478,D0UZnEzE4Am,Kristo Medical and Diagnostic Centre Adjumani,Kristo Medical and Diagnostic Centre Adjumani,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,PFP,Functional,Reporting
14949842,cpn0FUQqSej,Minia Health Centre III,Minia HC III,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
367937,uIRn3j4IZdi,New Life Clinic,New Life Clinic,8.00802E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,Clinic,PFP,Non-Functional,Non-Reporting
2354104,WqIepqF88WC,Reproductive Health Uganda Health Centre II,Reproductive Health Uganda HC II,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,PNFP,Functional,Reporting
34480,cA5gjRGc1aF,St. Joseph's Clinic Adjumani,St. Joseph's  Clinic Adjumani,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,PFP,Functional,Reporting
6945432,VazeWhjGi80,Utatu Medical & Maternity Home Health Centre II,Utatu Medical & Maternity Home HC II,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,PFP,Functional,Reporting
34482,TPbpO1shn32,Victoria Medical Clinic,Victoria Medical Clinic,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,PFP,Functional,Reporting
34483,wns9cdnRqOs,Viena Medical Centre Adjumani Health Centre II,Viena Medical Centre Adjumani,8.00803E+12,AABKGoyjpm2,Adjumani Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,PFP,Functional,Reporting
38328,UTC3IbJUl4K,Adjumani Prisons Health Centre II,Adjumani Prisons HC II,8.00802E+12,fSyCcycKdSl,Adropi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38351,xjvcw4ygnRy,Obilokongo Health Centre II,Obilokongo HC II,8.00803E+12,fSyCcycKdSl,Adropi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38356,SydoosT4IoO,Openzinzi Health Centre III,Openzinzi HC III,8.00802E+12,fSyCcycKdSl,Adropi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
38334,N5esn50m6Il,Arinyapi Health Centre III,Arinyapi HC III,8.00803E+12,ZCER8MJ2DeP,Arinyapi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
38341,zX0wfeEc8th,Elegu Health Centre II,Elegu HC II,8.00802E+12,ZCER8MJ2DeP,Arinyapi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38353,yWr81raAy6g,Ogolo Health Centre II,Ogolo HC II,8.00803E+12,ZCER8MJ2DeP,Arinyapi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38329,a8NfqlGUC18,Agojo Health Centre II,Agojo HC II,8.00803E+12,xiFyzChOvlR,Ciforo Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38339,Y0XE9vH5Oeg,Ciforo Health Centre III,Ciforo HC III,8.00802E+12,xiFyzChOvlR,Ciforo Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
38347,VHssBVWOVqQ,Magburu Health Centre II,Magburu HC II,8.00802E+12,xiFyzChOvlR,Ciforo Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38355,Ou84k4CKFRi,Opejo Health Centre II,Opejo HC II,8.00803E+12,xiFyzChOvlR,Ciforo Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38331,EP9BtvXaTsa,Ajugopi Health Centre II,Ajugopi HC II,8.00803E+12,AbV5pHHSFTU,Dzaipi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38340,Krxa01FAxdW,Dzaipi Health Centre III,Dzaipi HC III,8.00803E+12,AbV5pHHSFTU,Dzaipi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
38342,O4KQDQzBA9s,Elema Health Centre II,Elema HC II,8.00802E+12,AbV5pHHSFTU,Dzaipi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38350,RHkry0Pxk7e,Nyumanzi Health Centre III,Nyumanzi HC III,8.00802E+12,AbV5pHHSFTU,Dzaipi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
34819,ngXa86YfOBc,Pagirinya 2 Health Centre III,Pagirinya 2 HC III,8.00802E+12,AbV5pHHSFTU,Dzaipi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
40532,hmL6fXhBwaS,Pagirinya Health Centre III,Pagirinya HC III,8.00802E+12,AbV5pHHSFTU,Dzaipi Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
16260030,adWpHWEb0fB,501 BDE HQ Zoka Health Centre III,501 BDE HQ Zoka HC III,,uWXVoMSOy5v,Itirikwa Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
38330,OLccBxRpUXk,Ajeri Health Centre II,Ajeri HC II,8.00802E+12,uWXVoMSOy5v,Itirikwa Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38333,UBVFS5BQ6Jx,Aliwara Health Centre II,Aliwara HC II,8.00803E+12,uWXVoMSOy5v,Itirikwa Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
34818,ZqulrZsthYs,Apaa (Itirikwa) Health Centre II,Apaa (Itirikwa) HC II,8.00802E+12,uWXVoMSOy5v,Itirikwa Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Non-Reporting
38349,a9ai8OVQ4ET,Mungula Health Centre IV,Mungula HC IV,8.00803E+12,uWXVoMSOy5v,Itirikwa Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC IV,GOV,Functional,Reporting
38362,BAl377s28jZ,Zoka Health Centre II,Zoka HC II,8.00803E+12,uWXVoMSOy5v,Itirikwa Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38343,x14PIFWlmxx,Kureku Health Centre II,Kureku HC II,8.00802E+12,azZk0TJOe3j,Ofua Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38352,BSrrPPLiBZo,Ofua (Ofua) Health Centre III,Ofua (Ofua) HC III,8.00802E+12,azZk0TJOe3j,Ofua Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
38332,COA705FeCbj,Alere Health Centre II,Alere HC II,8.00802E+12,xEGUTFJd2LB,Pacara Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38335,F4phb7m6hiz,Arra Health Centre II,Arra HC II,8.00803E+12,xEGUTFJd2LB,Pacara Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38357,qSb1CxxiAGH,Pachara Health Centre II,Pachara HC II,8.00803E+12,xEGUTFJd2LB,Pacara Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38359,V8su3RPXsiK,Robidire Health Centre III,Robidire HC III,8.00803E+12,xEGUTFJd2LB,Pacara Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,PNFP,Functional,Reporting
38360,GLzzJWQkpk1,Uderu Health Centre II,Uderu HC II,8.00802E+12,xEGUTFJd2LB,Pacara Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38337,k2QmjF7hYgF,Ayilo 2 Health Centre II,Ayilo II HC II,8.00803E+12,kRF4X846xVW,Pakele Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38336,DID38FOFn2W,Ayilo I Health Centre III,Ayilo I HC III,8.00803E+12,kRF4X846xVW,Pakele Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
35055,atv0z4e9m8B,Bira Health Centre III,Bira HC III,8.00802E+12,kRF4X846xVW,Pakele Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
38344,FMgSYqDsfT6,Lewa Health Centre II,Lewa HC II,8.00803E+12,kRF4X846xVW,Pakele Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38348,ytpNGyNQyIv,Maryland Kocoa Health Centre III,Maryland Kocoa HC III,8.00803E+12,kRF4X846xVW,Pakele Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,PNFP,Functional,Reporting
38354,OsXGo2furEb,Olia Health Centre II,Olia HC II,8.00803E+12,kRF4X846xVW,Pakele Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
458521,J1bAaHJwcR6,Olia Prisons Health Centre II,Olia Prison HC II,8.00803E+12,kRF4X846xVW,Pakele Subcounty,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC II,GOV,Functional,Reporting
38358,LhNgo4n9Wi9,Pakele Health Centre III,Pakele HC III,8.00803E+12,jqIxibL0glh,Pakele Town Council,XY4q6a4gf1c,Adjumani DLG,QYiQ2KqgCxj,Adjumani District,BD3XaQ7cQAp,West Nile,HC III,GOV,Functional,Reporting
